name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions
"New York City, NY",2019-03-08T13:00:00,36.2,28.7,14.9,41.36,0,,,0,1.32,,10.3,254,1028,22.5,9.9,592,2.1,6,,Partially cloudy
"New York City, NY",2019-03-08T14:00:00,36.9,29.8,16.1,42.37,0,,,0,1.29,,9.8,174,1026.6,20.8,9.9,512,1.8,5,,Partially cloudy
"New York City, NY",2019-03-08T15:00:00,37.6,31,16.8,42.49,0,,,0,1.26,,9.2,182,1025.6,21.6,9.9,349,1.3,3,,Partially cloudy
"New York City, NY",2019-03-08T16:00:00,37.6,30.2,18.6,45.84,0,,,0,1.23,,11,156,1025.1,26.9,9.9,218,0.8,2,,Partially cloudy
"New York City, NY",2019-03-08T17:00:00,36.2,28.9,19.7,50.9,0,,,0,1.2,,10,160,1024.7,83.7,9.9,155,0.6,2,,Partially cloudy
"New York City, NY",2019-03-08T18:00:00,36.9,32,18,46.01,0,,,0,1.18,,6.1,180,1024.4,65.2,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-08T19:00:00,36.2,32.8,19.7,50.86,0,,,0,1.15,,4.1,117,1024.2,78.7,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-08T20:00:00,37.1,33.3,20.3,50.19,0,,,0,1.12,,4.8,185,1023.8,37.5,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-08T21:00:00,37.1,37.1,18.7,46.91,0,,,0,1.09,,2.7,235,1023.6,87.2,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-08T22:00:00,36.9,33.1,19.6,49.15,0,,,0,1.06,,4.8,222,1023.5,29.2,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-08T23:00:00,36.7,32.3,20.7,52.01,0,,,0,1.03,,5.4,245,1023.4,95.7,9.9,,,0,,Overcast
"New York City, NY",2019-03-09T00:00:00,36,32.8,21.3,54.76,0,,,0,1,,3.9,299,1023.4,97.5,9.9,,,0,,Overcast
"New York City, NY",2019-03-09T01:00:00,35.8,30.5,22.9,59.05,0,,,0,0.98,,6.5,280,1023.4,100,9.9,,,0,,Overcast
"New York City, NY",2019-03-09T02:00:00,35.8,29.3,23.4,60.37,0,,,0,0.95,,8.4,302,1023.4,100,9.9,,,0,,Overcast
"New York City, NY",2019-03-09T03:00:00,35.3,28.1,24.5,64.55,0,,,0,0.92,,9.4,298,1023.2,100,9.9,,,0,,Overcast
"New York City, NY",2019-03-09T04:00:00,35.1,28.2,24.7,65.5,0,,,0,0.89,,8.7,312,1023.2,100,9.2,,,0,,Overcast
"New York City, NY",2019-03-09T05:00:00,35.1,28.8,24.5,64.95,0,,,0,0.86,,7.6,310,1023.8,100,9.2,,,0,,Overcast
"New York City, NY",2019-03-09T06:00:00,34.1,27.5,23.4,64.74,0,,,0,0.83,,7.8,310,1024.5,12,8.8,5,0,0,,Clear
"New York City, NY",2019-03-09T07:00:00,34.1,29.8,23.4,64.74,0,,,0,0.81,,4.7,308,1025,12,8.8,30,0.1,0,,Clear
"New York City, NY",2019-03-09T08:00:00,34.6,29.5,23.2,62.69,0,,,0.43,1.23,,5.8,332,1025.7,0,8.8,211,0.8,2,,Clear
"New York City, NY",2019-03-09T09:00:00,36.4,30.7,22.2,55.99,0,,,0,1.22,,7.2,333,1026.3,6.1,8.8,409,1.5,4,,Clear
"New York City, NY",2019-03-09T10:00:00,39.1,39.1,21.6,49.17,0,,,0,1.2,,2,16,1026.7,10.5,8.8,598,2.2,6,,Clear
"New York City, NY",2019-03-09T11:00:00,41.9,39.5,20,41.25,0,,,0,1.18,,4.1,59,1026.5,10.5,9.9,709,2.6,7,,Clear
"New York City, NY",2019-03-09T12:00:00,44.2,39.3,19.3,36.57,0,,,0,1.16,,8.9,65,1026.2,14.1,9.9,777,2.8,8,,Clear
"New York City, NY",2019-03-09T13:00:00,45.3,42,18.8,34.43,0,,,0,1.15,,6.1,60,1025.7,14.1,9.9,777,2.8,8,,Clear
"New York City, NY",2019-03-09T14:00:00,46.6,45,18,31.65,0,,,0,1.13,,3.9,94,1025.8,14.1,9.9,711,2.6,7,,Clear
"New York City, NY",2019-03-09T15:00:00,47.4,45,16,28.18,0,,,0,1.11,,5.2,64,1025.4,10.5,9.9,579,2.1,6,,Clear
"New York City, NY",2019-03-09T16:00:00,47.7,47.7,14.1,25.55,0,,,0,1.1,,2,66,1025.9,10.5,9.9,402,1.4,4,,Clear
"New York City, NY",2019-03-09T17:00:00,45.9,42.2,21.8,38.25,0,,,0,1.08,,6.9,143,1025.7,10.5,9.9,168,0.6,2,,Clear
"New York City, NY",2019-03-09T18:00:00,43.3,38.2,21.8,42.11,0,,,0,1.06,,8.9,165,1026.5,25.4,9.9,23,0.1,0,,Partially cloudy
"New York City, NY",2019-03-09T19:00:00,40.7,35.7,22.6,48.02,0,,,0,1.04,,7.6,169,1026.6,34.2,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-09T20:00:00,39.6,34.3,23.3,51.63,0,,,0,1.03,,7.8,148,1026.5,34.2,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-09T21:00:00,39.5,34.8,25.8,57.64,0,,,0,1.01,,6.5,166,1027.5,34.2,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-09T22:00:00,39.5,35.1,25.5,56.88,0,,,0,0.99,,6,133,1027.6,34.2,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-09T23:00:00,38.6,33,25.9,60.09,0,,,0,0.98,,7.8,128,1027.3,35.9,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-10T00:00:00,38.7,32.1,26.6,61.45,0,,,0,0.96,,9.8,112,1026.7,38.4,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-10T01:00:00,38.6,31.6,30.1,71.23,0,,,0,0.94,,10.8,126,1026.3,38.2,9.2,,,0,,Partially cloudy
"New York City, NY",2019-03-10T03:00:00,38.7,31,30.3,71.37,0,,,0,0.93,18.3,12.8,100,1026.2,86.1,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-10T04:00:00,38.9,29.6,30.7,72.1,0,,,0,0.91,26.6,17.8,90,1023.8,83.8,7.3,,,0,,Partially cloudy
"New York City, NY",2019-03-10T05:00:00,36.2,26.7,32.4,86.22,0.06,,,0,0.89,,15.8,96,1024.3,70.3,4,,,0,,"Rain, Partially cloudy"
"New York City, NY",2019-03-10T06:00:00,35.2,26,31.9,87.62,0.1,,,0,0.87,17.2,14.2,90,1025.3,98.4,4.1,,,0,,"Rain, Overcast"
"New York City, NY",2019-03-10T07:00:00,35.8,25.7,32.9,89.2,0.08,,,0,0.86,21.9,17.4,96,1023.1,97.5,6.7,,,0,,"Rain, Overcast"
"New York City, NY",2019-03-10T08:00:00,36.9,26.9,34,89.33,0.02,,,0,0.84,25.9,17.9,100,1021.8,97.5,5.3,5,0,0,,"Rain, Overcast"
"New York City, NY",2019-03-10T09:00:00,38.3,28.4,35.5,89.52,0.03,,,0,0.81,29.9,19.3,96,1021.3,98.1,3.3,14,0.1,0,,"Rain, Overcast"
"New York City, NY",2019-03-10T10:00:00,38.7,30.2,35.9,89.67,0.1,,,0,0.78,27.2,15,83,1020.5,97.2,2.7,29,0.1,0,,"Rain, Overcast"
"New York City, NY",2019-03-10T11:00:00,37.5,28.8,35.5,92.36,0.05,,,0,0.76,,14.3,34,1019.4,98.1,2.6,29,0.1,0,,"Rain, Overcast"
"New York City, NY",2019-03-10T12:00:00,37.1,27,35.1,92.41,0.03,,,0,0.73,27.7,18.8,45,1017.6,97.2,2.8,54,0.2,1,,"Rain, Overcast"
"New York City, NY",2019-03-10T13:00:00,37,27.6,35.2,93.27,0.02,,,0,0.7,,16.1,46,1015.2,98.3,3.2,104,0.4,1,,"Rain, Overcast"
"New York City, NY",2019-03-10T14:00:00,38.3,28.8,36.1,91.65,0,,,0,0.67,,18.1,32,1014.6,98.4,3.7,122,0.4,1,,Overcast
"New York City, NY",2019-03-10T15:00:00,38.7,29.7,36.8,92.97,0,,,0,0.64,27.7,16.5,38,1012.7,100,3.7,132,0.5,1,,Overcast
"New York City, NY",2019-03-10T16:00:00,39.8,32.6,38,93.06,0,,,0,0.62,,11.9,36,1012.6,100,2.3,93,0.3,1,,Overcast
"New York City, NY",2019-03-10T17:00:00,40.3,37,38.7,93.76,0,,,0,0.59,,4.8,38,1012.2,100,2.3,84,0.3,1,,Overcast
"New York City, NY",2019-03-10T18:00:00,40.3,40.3,38.8,94.33,0,,,0,0.56,,2.9,360,1012.6,100,1.1,31,0.1,0,,Overcast
"New York City, NY",2019-03-10T19:00:00,41.6,38.6,39.6,92.58,0,,,0,0.53,,4.7,40,1012.6,100,1.1,10,0,0,,Overcast
"New York City, NY",2019-03-10T20:00:00,40.9,40.9,39.8,95.82,0,,,0,0.51,,2,59,1013.2,100,1.8,,,0,,Overcast
"New York City, NY",2019-03-10T21:00:00,40.9,40.9,39.1,93.1,0,,,0,0.48,,2.9,322,1013.8,95.9,1.4,,,0,,Overcast
"New York City, NY",2019-03-10T22:00:00,40.9,40.9,39.3,93.84,0,,,0,0.45,,2,322,1014.3,100,1.2,,,0,,Overcast
"New York City, NY",2019-03-10T23:00:00,41.5,41.5,39.6,92.98,0,,,0,0.42,,0,0,1015,79.3,2.3,,,0,,Partially cloudy
"New York City, NY",2019-03-11T00:00:00,42.8,38.3,39.8,89.17,0,,,0,0.39,,7.4,280,1015.1,89.4,6.2,,,0,,Partially cloudy
"New York City, NY",2019-03-11T01:00:00,43,38.1,39.5,87.41,0,,,0,0.37,18.3,8.2,249,1014.9,17,8,,,0,,Clear
"New York City, NY",2019-03-11T02:00:00,43.6,39.1,38.2,81.11,0,,,0,0.34,,7.8,268,1014.9,34.2,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-11T03:00:00,45.9,38.7,34.4,63.8,0,,,0,0.31,30,17.9,292,1015.1,35.9,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-11T04:00:00,44.6,38.7,34,66.15,0,,,0,0.28,27.1,11.9,288,1015,35,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-11T05:00:00,43.7,36.6,33,65.93,0,,,0,0.25,25.3,14.8,292,1014.7,31,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-11T06:00:00,42.9,36.5,32,65.05,0,,,0,0.23,,12.2,272,1016,34.2,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-11T07:00:00,42.9,37,30.1,60.2,0,,,0,0.2,21.9,10.8,260,1016.1,34.2,9.9,5,0,0,,Partially cloudy
"New York City, NY",2019-03-11T08:00:00,42.4,35.7,30.3,62.02,0,,,0.2,0.39,23,12.4,256,1016.9,31.1,9.9,32,0.1,0,,Partially cloudy
"New York City, NY",2019-03-11T09:00:00,43.1,35.7,29.9,59.38,0,,,0,0.38,24.2,15.2,250,1017.8,17.2,9.9,181,0.7,2,,Clear
"New York City, NY",2019-03-11T10:00:00,44.2,37.3,29.5,56.04,0,,,0,0.36,23.7,14.8,254,1017.8,12,9.9,414,1.5,4,,Clear
"New York City, NY",2019-03-11T11:00:00,46,39.4,28,49.21,0,,,0,0.34,25.5,15.6,286,1017.7,12,9.9,598,2.2,6,,Clear
"New York City, NY",2019-03-11T12:00:00,48.3,42.4,26.5,42.56,0,,,0,0.33,23.5,15.3,262,1017.3,10.5,9.9,720,2.6,7,,Clear
"New York City, NY",2019-03-11T13:00:00,49.9,43.5,24.5,36.72,0,,,0,0.31,26.4,19.8,278,1017.1,12,9.9,790,2.8,8,,Clear
"New York City, NY",2019-03-11T14:00:00,50.3,50.3,24.6,36.37,0,,,0,0.3,29.6,18.7,260,1016.7,17.7,9.9,774,2.8,8,,Clear
"New York City, NY",2019-03-11T15:00:00,50.3,50.3,24.5,36.15,0,,,0,0.28,29.6,16.1,264,1016.2,13.9,9.9,721,2.6,7,,Clear
"New York City, NY",2019-03-11T16:00:00,52.2,52.2,23.3,32.03,0,,,0,0.26,31,19.3,266,1015.6,13.9,9.9,598,2.2,6,,Clear
"New York City, NY",2019-03-11T17:00:00,52.4,52.4,22.3,30.66,0,,,0,0.25,25.7,13.2,266,1015.6,13.9,9.9,341,1.2,3,,Clear
"New York City, NY",2019-03-11T18:00:00,52.2,52.2,21.3,29.48,0,,,0,0.23,27.3,18.4,256,1015.1,13.9,9.9,222,0.8,2,,Clear
"New York City, NY",2019-03-11T19:00:00,52.1,52.1,19.4,27.4,0,,,0,0.21,29.5,15.5,264,1015.3,17.2,9.9,28,0.1,0,,Clear
"New York City, NY",2019-03-11T20:00:00,51.4,51.4,18.5,27,0,,,0,0.2,27.7,17.7,262,1015.8,12.3,9.9,,,0,,Clear
"New York City, NY",2019-03-11T21:00:00,50.8,50.8,19.1,28.32,0,,,0,0.18,19.4,11.1,247,1016,12.3,9.9,,,0,,Clear
"New York City, NY",2019-03-11T22:00:00,51,51,18.8,27.78,0,,,0,0.16,26.4,15.5,250,1015.9,88.9,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-11T23:00:00,48.4,43.8,19.3,31.26,0,,,0,0.15,32.2,10.9,281,1016.1,39,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-12T00:00:00,42.9,34.8,21.1,41.53,0,,,0,0.13,26.6,17.6,318,1017.9,35.9,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-12T01:00:00,38.9,30.6,19.5,45.19,0,,,0,0.11,26,14.4,300,1018.9,89.5,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-12T02:00:00,38,31.2,17.5,43.07,0,,,0,0.1,28.3,10.1,292,1019.1,10.5,9.9,,,0,,Clear
"New York City, NY",2019-03-12T03:00:00,37.1,29.1,17.8,45.19,0,,,0,0.08,,12.4,302,1019.2,10.5,9.9,,,0,,Clear
"New York City, NY",2019-03-12T04:00:00,36.9,30.4,18.4,46.72,0,,,0,0.07,,8.8,301,1019.5,14.1,9.9,,,0,,Clear
"New York City, NY",2019-03-12T05:00:00,36.2,26.9,17.5,46.39,0,,,0,0.05,28.6,15.2,298,1019.7,80.1,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-12T06:00:00,34.8,26.5,14.9,43.65,0,,,0,0.03,24.5,11.7,303,1020.3,14.1,9.9,,,0,,Clear
"New York City, NY",2019-03-12T07:00:00,34.2,25,15.5,45.87,0,,,0,0.02,23.2,13.5,305,1020.7,35.9,9.9,6,0,0,,Partially cloudy
"New York City, NY",2019-03-12T08:00:00,34.8,26.1,16.5,46.7,0,,,0,0,30.7,12.7,307,1021.3,82.6,9.9,34,0.1,0,,Partially cloudy
"New York City, NY",2019-03-12T09:00:00,35.1,25.9,17.1,47.54,0,,,0,0,27.6,14,304,1022,89.5,9.9,128,0.5,1,,Partially cloudy
"New York City, NY",2019-03-12T10:00:00,35.2,25.4,18.1,49.29,0,,,0,0,28.6,15.9,314,1023.1,98.2,9.9,148,0.5,1,,Overcast
"New York City, NY",2019-03-12T11:00:00,37.2,29,18.2,45.93,0,,,0,0,25.2,12.7,305,1023,95.7,9.9,368,1.3,4,,Overcast
"New York City, NY",2019-03-12T12:00:00,38.5,30.3,17.7,42.54,0,,,0,0,28,13.9,307,1023.1,95.7,9.9,679,2.4,7,,Overcast
"New York City, NY",2019-03-12T13:00:00,40,32.2,16.8,38.64,0,,,0,0,25.2,13.7,299,1022.9,42.1,9.9,875,3.2,9,,Partially cloudy
"New York City, NY",2019-03-12T14:00:00,40.5,31.6,17.1,38.31,0,,,0,0,33.2,18.4,308,1022.7,80.1,9.9,702,2.5,7,,Partially cloudy
"New York City, NY",2019-03-12T15:00:00,42,35.4,16.5,35.17,0,,,0,0,24.1,11.9,302,1022.1,44.6,9.9,694,2.5,7,,Partially cloudy
"New York City, NY",2019-03-12T16:00:00,43,37.4,16.7,34.17,0,,,0,0,28.5,10.1,298,1022.2,73.9,9.9,644,2.3,6,,Partially cloudy
"New York City, NY",2019-03-12T17:00:00,43,36.3,17.5,35.49,0,,,0,0,23.6,13.1,296,1022.7,73.9,9.9,454,1.6,5,,Partially cloudy
"New York City, NY",2019-03-12T18:00:00,42,35.3,17.5,36.85,0,,,0,0,21.8,12.2,300,1023.1,12.3,9.9,216,0.8,2,,Clear
"New York City, NY",2019-03-12T19:00:00,40.7,34.8,16.6,37.26,0,,,0,0,28.4,9.3,308,1024,10.5,9.9,17,0.1,0,,Clear
"New York City, NY",2019-03-12T20:00:00,38.9,31.8,16.3,39.41,0,,,0,0,,11.2,304,1024.9,10.5,9.9,,,0,,Clear
"New York City, NY",2019-03-12T21:00:00,38.6,30.2,16.5,40.3,0,,,0,0,22.2,14.3,304,1025.3,10.5,9.9,,,0,,Clear
"New York City, NY",2019-03-12T22:00:00,37.1,30.6,15.4,40.63,0,,,0,0,18.3,9,332,1025.7,6.1,9.9,,,0,,Clear
"New York City, NY",2019-03-12T23:00:00,36.9,30,15.5,41.19,0,,,0,0,,9.7,306,1026.2,0,9.9,,,0,,Clear
"New York City, NY",2019-03-13T00:00:00,35.8,29.4,15.3,42.66,0,,,0,0,20.8,8.2,342,1026.4,0,9.9,,,0,,Clear
"New York City, NY",2019-03-13T01:00:00,35.1,30.5,15.7,44.79,0,,,0,0,,5.3,336,1026.8,0,9.9,,,0,,Clear
"New York City, NY",2019-03-13T02:00:00,34.9,30,16.5,46.57,0,,,0,0,,5.6,294,1026.9,0,9.9,,,0,,Clear
"New York City, NY",2019-03-13T03:00:00,33.9,30.4,16.5,48.35,0,,,0,0,,3.9,21,1026.3,0,9.9,,,0,,Clear
"New York City, NY",2019-03-13T04:00:00,33,33,16.6,50.53,0,,,0,0,,1.1,20,1025.9,0,9.9,,,0,,Clear
"New York City, NY",2019-03-13T05:00:00,33.4,30.6,17.2,51.14,0,,,0,0,,3.2,311,1027.2,0,9.9,,,0,,Clear
"New York City, NY",2019-03-13T06:00:00,32.8,32.8,16.8,51.35,0,,,0,0,,1.8,359,1027.3,0,9.9,,,0,,Clear
"New York City, NY",2019-03-13T07:00:00,32.8,32.8,17.2,52.29,0,,,0,0,,2.5,360,1027.6,10.5,9.9,7,0,0,,Clear
"New York City, NY",2019-03-13T08:00:00,33.5,33.5,19.3,55.44,0,,,0,0,,2.1,5,1028.2,17.2,9.9,33,0.1,0,,Clear
"New York City, NY",2019-03-13T09:00:00,35.8,33.1,18.6,49.21,0,,,0,0,,3.4,48,1028.5,10.5,7.6,225,0.8,2,,Clear
"New York City, NY",2019-03-13T10:00:00,37,37,18.9,47.62,0,,,0,0,,1.6,21,1028.8,10.5,9.9,437,1.6,4,,Clear
"New York City, NY",2019-03-13T11:00:00,39.8,36.3,18.9,42.68,0,,,0,0,,5,339,1028.9,27.9,9.9,621,2.2,6,,Partially cloudy
"New York City, NY",2019-03-13T12:00:00,42,38.3,16.2,34.85,0,,,0,0,,5.9,306,1028.4,20.8,9.9,721,2.6,7,,Partially cloudy
"New York City, NY",2019-03-13T13:00:00,45.5,43.4,17.9,32.82,0,,,0,0,,4.3,315,1027.4,20.8,9.9,705,2.5,7,,Partially cloudy
"New York City, NY",2019-03-13T14:00:00,45.9,42.5,19.8,35.04,0,,,0,0,,6.4,214,1027,22.8,9.9,625,2.3,6,,Partially cloudy
"New York City, NY",2019-03-13T15:00:00,45.9,42.1,19.4,34.43,0,,,0,0,,7.2,155,1026,27,9.9,570,2.1,6,,Partially cloudy
"New York City, NY",2019-03-13T16:00:00,45.9,44.1,24.5,42.75,0,,,0,0,,4,82,1025.6,26.1,9.9,426,1.5,4,,Partially cloudy
"New York City, NY",2019-03-13T17:00:00,42.5,35.7,25.4,50.5,0,,,0,0,,12.6,158,1025.6,35.9,9.9,177,0.6,2,,Partially cloudy
"New York City, NY",2019-03-13T18:00:00,40.7,34,25.8,55.09,0,,,0,0,,11.5,166,1025.6,49,9.9,34,0.1,0,,Partially cloudy
"New York City, NY",2019-03-13T19:00:00,40.9,34.8,28.4,60.81,0,,,0,0,,10.1,180,1025.7,47.4,9.9,12,0,0,,Partially cloudy
"New York City, NY",2019-03-13T20:00:00,40.9,35.2,29.2,62.86,0,,,0,0,,9.1,172,1026.1,32.3,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-13T21:00:00,41.6,38.3,29.8,62.51,0,,,0,0,,5.1,163,1026,66.7,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-13T22:00:00,41.9,40.4,30.5,63.82,0,,,0,0,,3.1,85,1026,97.5,9.9,,,0,,Overcast
"New York City, NY",2019-03-13T23:00:00,41.9,38.4,30.5,63.82,0,,,0,0,,5.4,158,1025.4,99,9.9,,,0,,Overcast
"New York City, NY",2019-03-14T00:00:00,43.9,43.9,27.5,52.15,0,,,0,0,,2.2,85,1025.1,78.4,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-14T01:00:00,43.5,41.9,24,45.9,0,,,0,0,,3.4,295,1025,97.5,9.9,,,0,,Overcast
"New York City, NY",2019-03-14T02:00:00,44,44,24.3,45.51,0,,,0,0,,2.3,85,1024.5,93.9,9.9,,,0,,Overcast
"New York City, NY",2019-03-14T03:00:00,42.9,40.1,25.5,50,0,,,0,0,,4.7,158,1024.4,95.7,9.9,,,0,,Overcast
"New York City, NY",2019-03-14T04:00:00,42.6,40.4,26.8,53.27,0,,,0,0,,3.9,125,1023.9,80.6,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-14T05:00:00,42.9,42.9,28.8,57.29,0,,,0,0,,1.8,57,1023.9,95.7,9.9,,,0,,Overcast
"New York City, NY",2019-03-14T06:00:00,42.9,40.1,29.3,58.54,0,,,0,0,,4.7,143,1024,88.9,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-14T07:00:00,42.9,42.9,30.9,62.5,0,,,0,0,,2.1,80,1024.2,84.4,9.9,5,0,0,,Partially cloudy
"New York City, NY",2019-03-14T08:00:00,42.9,42.9,31.6,64.08,0,,,0,0,,1.8,69,1024.1,65,9.9,33,0.1,0,,Partially cloudy
"New York City, NY",2019-03-14T09:00:00,44.8,42.3,33.7,65.05,0,,,0,0,,4.7,134,1024.1,24.1,9.9,219,0.8,2,,Partially cloudy
"New York City, NY",2019-03-14T10:00:00,47.6,45.8,31.5,53.54,0,,,0,0,,4.4,160,1024.1,20.8,9.9,401,1.4,4,,Partially cloudy
"New York City, NY",2019-03-14T11:00:00,49.5,49.5,32.9,52.57,0,,,0,0,,2.3,71,1023.4,22.8,9.9,531,1.9,5,,Partially cloudy
"New York City, NY",2019-03-14T12:00:00,51.9,51.9,34.1,50.42,0,,,0,0,,5,132,1023.1,20.8,9.9,637,2.3,6,,Partially cloudy
"New York City, NY",2019-03-14T13:00:00,53.1,53.1,34.2,48.6,0,,,0,0,,9.4,145,1022,20.8,9.9,615,2.2,6,,Partially cloudy
"New York City, NY",2019-03-14T14:00:00,55.6,55.6,35.7,47.01,0,,,0,0,,3.8,58,1021.3,20.8,9.9,733,2.6,7,,Partially cloudy
"New York City, NY",2019-03-14T15:00:00,54.3,54.3,36,49.75,0,,,0,0,20.8,8.4,122,1020.5,20.8,9.9,610,2.2,6,,Partially cloudy
"New York City, NY",2019-03-14T16:00:00,53.5,53.5,35.7,50.89,0,,,0,0,18.3,8.2,116,1020.1,20.8,9.9,478,1.7,5,,Partially cloudy
"New York City, NY",2019-03-14T17:00:00,52.5,52.5,35.5,52.26,0,,,0,0,18.3,9.7,124,1019.5,20.8,9.9,287,1,3,,Partially cloudy
"New York City, NY",2019-03-14T18:00:00,51,51,38.9,63.1,0,,,0,0,,8.1,160,1018.9,21.6,9.9,88,0.3,1,,Partially cloudy
"New York City, NY",2019-03-14T19:00:00,50,46.8,38.9,65.48,0,,,0,0,26.4,7.9,160,1017.8,24.1,9.9,17,0.1,0,,Partially cloudy
"New York City, NY",2019-03-14T20:00:00,49.7,45.1,39.3,67.12,0,,,0,0,26.4,12,147,1017.9,20.8,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-14T21:00:00,49.7,44.9,40,69.13,0,,,0,0,25.3,12.8,151,1018,20.8,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-14T22:00:00,49.7,45.2,40.7,71.06,0,,,0,0,23,11.6,159,1017.5,20.8,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-14T23:00:00,48.5,44.3,41,75.18,0,,,0,0,23,9.5,180,1017.5,24.1,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-15T00:00:00,48.6,46,41.2,75.32,0,,,0,0,,6,141,1016.4,26.1,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-15T01:00:00,49.2,46.4,42.2,76.63,0,,,0,0,19.7,6.5,145,1015.1,26.1,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-15T02:00:00,49.1,48.3,42.7,78.7,0,,,0,0,,3.3,55,1014.4,26.1,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-15T03:00:00,48.5,48.5,43.8,83.92,0,,,0,0,,2.1,61,1013.4,26.1,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-15T04:00:00,49.2,47.7,43.8,81.72,0,,,0,0,,4.4,135,1012.1,30.7,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-15T05:00:00,48.9,48.9,43.5,81.66,0,,,0,0,,2.6,55,1011.1,20.9,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-15T06:00:00,49.3,49.3,44.8,84.2,0,,,0,0,,2.3,68,1011.1,24.1,9.9,,,0,,Partially cloudy
"New York City, NY",2019-03-15T07:00:00,51.6,51.6,47,84.24,0,,,0,0,,2.7,345,1010.9,56,7.4,,,0,,Partially cloudy
"New York City, NY",2019-03-15T08:00:00,52.9,52.9,48.1,83.71,0.01,,,0,0,,5.9,180,1010.5,75.5,8.8,22,0.1,0,,"Rain, Partially cloudy"
"New York City, NY",2019-03-15T09:00:00,54.1,54.1,49,83.07,0,,,0,0,,4.3,272,1010.5,38.8,8.9,119,0.4,1,,Partially cloudy
"New York City, NY",2019-03-15T10:00:00,58.6,58.6,51,75.82,0,,,0,0,23,7.2,192,1009.7,39.5,9.9,361,1.3,4,,Partially cloudy
"New York City, NY",2019-03-15T11:00:00,64.4,64.4,52.6,65.48,0,,,0,0,30.5,4.8,21,1009.2,40.3,9.9,368,1.3,4,,Partially cloudy
"New York City, NY",2019-03-15T12:00:00,68.2,68.2,54.2,60.88,0,,,0,0,32.4,19.2,220,1008.7,90,9.9,272,1,3,,Partially cloudy
"New York City, NY",2019-03-15T13:00:00,70,70,54.9,58.63,0,,,0,0,29.1,17.2,236,1007.9,97.5,9.9,301,1.1,3,,Overcast
"New York City, NY",2019-03-15T14:00:00,71.4,71.4,55,56.24,0,,,0,0,27,5.7,288,1007.2,90.8,9.9,291,1,3,,Overcast
"New York City, NY",2019-03-15T15:00:00,73.4,73.4,54.4,51.44,0,,,0,0,27.7,5.4,278,1005.9,80.8,9.9,373,1.3,4,,Partially cloudy
"New York City, NY",2019-03-15T16:00:00,70.9,70.9,52.6,52.39,0,,,0,0,23,7.8,187,1005.3,87.7,9.9,416,1.5,4,,Partially cloudy
"New York City, NY",2019-03-15T17:00:00,67.5,67.5,51.4,56.27,0,,,0,0,26.4,8.3,181,1004.7,54.8,9.9,287,1,3,,Partially cloudy
"New York City, NY",2019-03-15T18:00:00,64.6,64.6,50.6,60.61,0,,,0,0,26.9,5.1,14,1004.3,34.3,9.9,130,0.5,1,,Partially cloudy
"New York City, NY",2019-03-15T19:00:00,62.9,62.9,51.6,66.46,0,,,0,0,21.9,13.4,188,1003.5,72.4,9.9,19,0.1,0,,Partially cloudy
"New York City, NY",2019-03-15T20:00:00,63.5,63.5,52.7,67.92,0,,,0,0,,4.1,269,1002.4,91.5,9.9,,,0,,Overcast
